ITERATION: 31542
BOX DIMENSIONS , 1 , 1
MATRIX DIMENSIONS , 129 , 129
RE , 1000
| X | Y | U | V | P |
0 , 0 , 0 , 0 , 0.0400172
0.0078125 , 0 , -3.7667e-06 , 0 , 0.0400282
0.015625 , 0 , 3.13098e-05 , 0 , 0.0400411
0.0234375 , 0 , 0.00010612 , 0 , 0.0400491
0.03125 , 0 , 0.000210498 , 0 , 0.0400485
0.0390625 , 0 , 0.000333252 , 0 , 0.0400374
0.046875 , 0 , 0.000464702 , 0 , 0.040015
0.0546875 , 0 , 0.000597086 , 0 , 0.0399815
0.0625 , 0 , 0.000724409 , 0 , 0.0399374
0.0703125 , 0 , 0.000842187 , 0 , 0.0398833
0.078125 , 0 , 0.000947206 , 0 , 0.0398202
0.0859375 , 0 , 0.00103731 , 0 , 0.0397489
0.09375 , 0 , 0.00111119 , 0 , 0.0396703
0.101562 , 0 , 0.00116823 , 0 , 0.039585
0.109375 , 0 , 0.00120835 , 0 , 0.0394938
0.117188 , 0 , 0.00123182 , 0 , 0.0393971
0.125 , 0 , 0.00123917 , 0 , 0.0392952
0.132812 , 0 , 0.00123105 , 0 , 0.0391884
0.140625 , 0 , 0.00120814 , 0 , 0.0390767
0.148438 , 0 , 0.00117103 , 0 , 0.0389601
0.15625 , 0 , 0.00112021 , 0 , 0.0388385
0.164062 , 0 , 0.00105598 , 0 , 0.0387116
0.171875 , 0 , 0.00097843 , 0 , 0.0385793
0.179688 , 0 , 0.000887442 , 0 , 0.0384411
0.1875 , 0 , 0.000782672 , 0 , 0.0382969
0.195312 , 0 , 0.000663579 , 0 , 0.0381464
0.203125 , 0 , 0.000529442 , 0 , 0.0379894
0.210938 , 0 , 0.000379397 , 0 , 0.0378256
0.21875 , 0 , 0.000212469 , 0 , 0.0376551
0.226562 , 0 , 2.76113e-05 , 0 , 0.0374777
0.234375 , 0 , -0.00017626 , 0 , 0.0372936
0.242188 , 0 , -0.000400226 , 0 , 0.0371029
0.25 , 0 , -0.000645337 , 0 , 0.0369058
0.257812 , 0 , -0.000912579 , 0 , 0.0367028
0.265625 , 0 , -0.00120285 , 0 , 0.0364944
0.273438 , 0 , -0.00151692 , 0 , 0.0362812
0.28125 , 0 , -0.00185544 , 0 , 0.0360639
0.289062 , 0 , -0.00221887 , 0 , 0.0358434
0.296875 , 0 , -0.00260749 , 0 , 0.0356208
0.304688 , 0 , -0.0030214 , 0 , 0.0353972
0.3125 , 0 , -0.00346042 , 0 , 0.0351739
0.320312 , 0 , -0.00392414 , 0 , 0.0349524
0.328125 , 0 , -0.00441187 , 0 , 0.0347342
0.335938 , 0 , -0.00492265 , 0 , 0.0345212
0.34375 , 0 , -0.00545516 , 0 , 0.0343151
0.351562 , 0 , -0.00600779 , 0 , 0.0341179
0.359375 , 0 , -0.00657859 , 0 , 0.0339316
0.367188 , 0 , -0.00716524 , 0 , 0.0337584
0.375 , 0 , -0.00776509 , 0 , 0.0336004
0.382812 , 0 , -0.00837514 , 0 , 0.0334599
0.390625 , 0 , -0.00899202 , 0 , 0.0333389
0.398438 , 0 , -0.00961205 , 0 , 0.0332397
0.40625 , 0 , -0.0102312 , 0 , 0.0331643
0.414062 , 0 , -0.0108452 , 0 , 0.0331147
0.421875 , 0 , -0.0114495 , 0 , 0.0330927
0.429688 , 0 , -0.0120392 , 0 , 0.0330997
0.4375 , 0 , -0.0126094 , 0 , 0.0331373
0.445312 , 0 , -0.0131548 , 0 , 0.0332063
0.453125 , 0 , -0.0136702 , 0 , 0.0333076
0.460938 , 0 , -0.0141502 , 0 , 0.0334415
0.46875 , 0 , -0.0145895 , 0 , 0.033608
0.476562 , 0 , -0.0149828 , 0 , 0.0338066
0.484375 , 0 , -0.015325 , 0 , 0.0340363
0.492188 , 0 , -0.015611 , 0 , 0.0342957
0.5 , 0 , -0.0158363 , 0 , 0.034583
0.507812 , 0 , -0.0159965 , 0 , 0.0348956
0.515625 , 0 , -0.0160877 , 0 , 0.0352308
0.523438 , 0 , -0.0161063 , 0 , 0.0355852
0.53125 , 0 , -0.0160497 , 0 , 0.0359548
0.539062 , 0 , -0.0159154 , 0 , 0.0363356
0.546875 , 0 , -0.015702 , 0 , 0.0367228
0.554688 , 0 , -0.0154088 , 0 , 0.0371116
0.5625 , 0 , -0.0150358 , 0 , 0.0374969
0.570312 , 0 , -0.0145839 , 0 , 0.0378733
0.578125 , 0 , -0.014055 , 0 , 0.0382354
0.585938 , 0 , -0.0134518 , 0 , 0.038578
0.59375 , 0 , -0.012778 , 0 , 0.0388957
0.601562 , 0 , -0.0120384 , 0 , 0.0391837
0.609375 , 0 , -0.0112383 , 0 , 0.0394371
